d	e	j	brate	drate	b_exp	d_exp	m1	m2	t12	t21	Trait_1rate_lnL	Trait_1rate_d	Trait_1rate_e	Trait_1rate_j	Trait_1rate_t12	Trait_1rate_t21	Trait_1rate_m1	Trait_1rate_m2	Trait_2rates_lnL	Trait_2rates_d	Trait_2rates_e	Trait_2rates_j	Trait_2rates_t12	Trait_2rates_t21	Trait_2rates_m1	Trait_2rates_m2	DEC_lnL	DEC_d	DEC_e	DEC_j	DEC_t12	DEC_t21	DEC_m1	DEC_m2	DECj_lnL	DECj_d	DECj_e	DECj_j	DECj_t12	DECj_t21	DECj_m1	DECj_m2	DEC_t12_t21_m2_lnL	DEC_t12_t21_m2_d	DEC_t12_t21_m2_e	DEC_t12_t21_m2_j	DEC_t12_t21_m2_t12	DEC_t12_t21_m2_t21	DEC_t12_t21_m2_m1	DEC_t12_t21_m2_m2	DECj_t12_t21_m2_lnL	DECj_t12_t21_m2_d	DECj_t12_t21_m2_e	DECj_t12_t21_m2_j	DECj_t12_t21_m2_t12	DECj_t12_t21_m2_t21	DECj_t12_t21_m2_m1	DECj_t12_t21_m2_m2	DECj_t12_t21_m2_rep2_lnL	DECj_t12_t21_m2_rep2_d	DECj_t12_t21_m2_rep2_e	DECj_t12_t21_m2_rep2_j	DECj_t12_t21_m2_rep2_t12	DECj_t12_t21_m2_rep2_t21	DECj_t12_t21_m2_rep2_m1	DECj_t12_t21_m2_rep2_m2	DEC_noM_lnL	DEC_noM_d	DEC_noM_e	DEC_noM_j	DEC_noM_t12	DEC_noM_t21	DEC_noM_m1	DEC_noM_m2	DECj_noM_lnL	DECj_noM_d	DECj_noM_e	DECj_noM_j	DECj_noM_t12	DECj_noM_t21	DECj_noM_m1	DECj_noM_m2
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-21.1324759021106	0	0	0	0.00943863941633745	0.00943863941633745	1	1	-21.0473938106222	0	0	0	0.0256781791624286	0.011173929145283	1	1	-107.812901986172	0.0115024805101584	1e-12	0	NA	NA	NA	NA	-101.477095151806	0.00975145641182322	1e-12	0.0427071598725131	NA	NA	NA	NA	-128.685199847955	0.016994907018912	1e-12	0	1e-05	0.00831646243959435	1	0.619891464669531	-121.966093334051	0.0163528645468776	1e-13	0.0725677886729014	1e-05	0.00831696556662711	1	0.523951311819692	-121.967923233316	0.0160791710415465	1e-13	0.0709241765667071	1e-05	0.0083221915432393	1	0.535953138666874	-128.860296817634	0.0115018905363681	1e-12	0	0.0256641752820711	0.0111773179726029	1	1	-122.524490743043	0.00975193307131057	1e-12	0.0426846163855098	0.0257068461463197	0.0111759320046943	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.3100662380352	0	0	0	0.00687936233205153	0.00687936233205153	1	1	-19.0954345888692	0	0	0	0.00674938120957242	0.000144791218847471	1	1	-100.986007835389	0.00939720537303477	0.00214584592941513	0	NA	NA	NA	NA	-92.0568601729949	0.00637745009145795	1e-12	0.0767450584623595	NA	NA	NA	NA	-118.041869387104	0.011143851013923	0.00173846373865099	0	0.00698352633427316	1e-05	1	0	-109.498925079602	0.00744623302618109	1e-13	0.104456333338439	0.00713175872774777	1e-05	1	0.104562193353787	-109.498919080217	0.00744595050250638	1e-13	0.104672841087303	0.00713398350081663	1e-05	1	0.103032505076143	-120.081441774335	0.00939821073027092	0.00214203447326921	0	0.00674896037768787	0.000137987385723062	1	1	-111.152291448144	0.00637562886849207	1e-12	0.0768577574786161	0.0067456310456976	0.000135178121758612	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-18.9877267335769	0	0	0	0.00501932759839229	0.00501932759839229	1	1	-18.5992591799077	0	0	0	0.00220556774726292	0.00608813326740852	1	1	-94.4587917929795	0.00573951663182313	1e-12	0	NA	NA	NA	NA	-88.6859256703775	0.0043177954016383	1e-12	0.0456256196074859	NA	NA	NA	NA	-113.043557877221	0.00599157696894752	1e-12	0	0.00219476996107637	0.00607394876664082	1	0.928698657083134	-107.281630996662	0.00441805800447814	1e-13	0.0464501093781462	0.00221040192933826	0.00608366533496976	1	0.961641367263951	-107.284335561509	0.0045037467261465	1e-13	0.0471021342866681	0.00221723927261924	0.0060774742881647	1	0.929964382745557	-113.058052097035	0.00573902854624872	1e-12	0	0.00220503972123512	0.00608736223670053	1	1	-107.285186279689	0.00431840274529286	1e-12	0.045600545922832	0.00220647914030568	0.00608889628030081	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-23.6919788939224	0	0	0	0.00989981410044279	0.00989981410044279	1	1	-22.8501176172987	0	0	0	0.0357712423533389	0.0119120537659412	1	1	-109.520285898173	0.00938584666395394	0.0022351344144654	0	NA	NA	NA	NA	-100.365247477011	0.00621805315865518	1e-12	0.0907448499531174	NA	NA	NA	NA	-132.258171992907	0.0115303210634384	0.00216254121165153	0	0.039167915961313	0.0123133888508406	1	0.741077415360299	-123.215365000646	0.00621992147163471	1.0999926962519e-12	0.0907446451005806	0.03577098116316	0.0119119668390909	1	0.999996747890881	-123.203063348114	0.00675795791666475	1e-13	0.0969799243401965	0.0367708379045892	0.0120002087260829	1	0.895078465806788	-132.370404221885	0.00938635332996661	0.00223899484349306	0	0.0357462748031634	0.0119052158135268	1	1	-123.215366232293	0.0062181664797698	1e-12	0.0907514280388996	0.0357291229340479	0.0119004061948328	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.9759284803628	0	0	0	0.0075722787440623	0.0075722787440623	1	1	-19.0936139442618	0	0	0	1e-05	0.00761390468979656	1	1	-106.72315561968	0.00816043381991213	1e-12	0	NA	NA	NA	NA	-102.267629841408	0.00622842577792726	1e-12	0.0703369997046452	NA	NA	NA	NA	-125.816770433575	0.00816043381991213	1.1e-12	0	1e-05	0.00761390468979656	1	1	-118.860416784299	0.0114266552344771	1e-13	0.152852991816431	1e-05	0.00757321007804125	1	0.373256239621526	-118.86033508434	0.0114644741335194	1e-13	0.154310020693867	1e-05	0.00757194543020567	1	0.370856595693991	-125.81677032518	0.00816018071863421	1e-12	0	1e-05	0.00761410349701495	1	1	-121.361244358841	0.00622891842286954	1e-12	0.0703352638882369	1e-05	0.00761455051739011	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.450040750865	0	0	0	0.00492007578180854	0.00492007578180854	1	1	-16.8153586847396	0	0	0	0.0197931193680588	0.00185721730810033	1	1	-106.249489477299	0.00860848069122887	1e-12	0	NA	NA	NA	NA	-105.959151506597	0.00835598937171128	1e-12	0.0121135844045269	NA	NA	NA	NA	-122.407751386247	0.0122169884163276	1e-12	0	0.017971722991153	0.00220690055970537	1	0.600067782732385	-122.039722822411	0.01211922152298	1e-13	0.0204889018937629	0.0173158393451287	0.00229577303839507	1	0.578721316671141	-122.043140952517	0.01185105924	1e-13	0.019636669518089	0.0175033398234311	0.00225952734195629	1	0.598910888098488	-123.064848311597	0.00860811008707938	1e-12	0	0.0197908841409761	0.00185697276315416	1	1	-122.774510704634	0.00835587618468136	1e-12	0.0121279172171451	0.019791319351446	0.00185826965535055	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-18.4606086881551	0	0	0	0.0106635894318635	0.0106635894318635	1	1	-17.5589138025816	0	0	0	0.00554717624490882	0.0177757882526853	1	1	-118.880323472148	0.0120665340332858	1e-12	0	NA	NA	NA	NA	-97.1401728525449	0.00658252760356722	1e-12	0.291880504378295	NA	NA	NA	NA	-133.882503713726	0.016996831273642	9.9999869496159e-13	0	0.00753485083380772	0.0163234933957882	1	0.293878447190998	-111.377876740405	0.00979627418069936	1e-13	0.482759932667098	0.00676426088882948	0.0174025658342441	1	0.213656372816063	-111.379129785133	0.00974291873352025	1e-13	0.493812201797354	0.0068018895357142	0.0174001202696582	1	0.208122119344574	-136.439238178127	0.0120668852514572	1e-12	0	0.00554823222466141	0.0177738331991373	1	1	-114.69907757151	0.00658193923641462	1e-12	0.292592418834752	0.00554703387703311	0.017775115828677	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.2879267834544	0	0	0	0.00669409875016916	0.00669409875016916	1	1	-18.4657594862456	0	0	0	0.00748043206490844	0.0311531598170278	1	1	-116.900041513925	0.0117009938439767	1e-12	0	NA	NA	NA	NA	-111.835669531822	0.00991134973356149	1e-12	0.134832718848249	NA	NA	NA	NA	-135.229920023182	0.0124567585409421	1e-12	0	0.00747619189541846	0.0282313783930721	1	0.689219683492423	-130.300136306195	0.00992916108015418	1e-13	0.133185968529104	0.0074868781734707	0.0311470331712379	1	0.993695145537029	-130.290044737181	0.0101113999171657	1e-13	0.136876149522166	0.00752865725805776	0.0311264678074849	1	0.912221826633213	-135.365802012724	0.0117002042308676	1e-12	0	0.00747892920743654	0.0311551330711453	1	1	-130.301430012778	0.00991053990119355	1e-12	0.134911770389641	0.00747684348583997	0.0311559394146992	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.3204764682591	0	0	0	0.0103080739539578	0.0103080739539578	1	1	-19.2497560689528	0	0	0	0.0145916384447559	0.010354145400967	1	1	-101.55215658222	0.00863862717391151	1e-12	0	NA	NA	NA	NA	-92.1803752636766	0.00612727087263522	1e-12	0.08905389004589	NA	NA	NA	NA	-119.845880457632	0.013755384381952	1e-12	0	0.0190854877233224	0.0116835611376607	1	0.434210803060236	-110.196981204526	0.0106730755180179	1e-13	0.197175039051716	0.0195274095866045	0.0120091654060719	1	0.329615589393157	-110.197171362924	0.0106278767623219	1e-13	0.196188616528761	0.0195018550170846	0.0120533432917874	1	0.335063913651106	-120.801913589605	0.00863809256040042	1e-12	0	0.014592558918816	0.0103522859102288	1	1	-111.430132953108	0.00612657704827733	1e-12	0.0890684897938067	0.014593785209784	0.0103560808127723	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.8323984334138	0	0	0	0.00741412295386869	0.00741412295386869	1	1	-14.9396759254424	0	0	0	9.99999999999959e-06	0.011089987881567	1	1	-119.632364593105	0.00956924160219754	1e-12	0	NA	NA	NA	NA	-107.943017945595	0.00704863793850367	1e-12	0.135774468673829	NA	NA	NA	NA	-134.560728273307	0.00929634699799784	1e-12	0	1e-05	0.0110874187361583	1	1.05465418459311	-122.845119857192	0.0074306239115638	1e-13	0.129284023589268	1e-05	0.0110312140850672	1	0.906725613329229	-122.8203931332	0.00758306313343323	1e-13	0.144174949016201	1e-05	0.0110569121619517	1	0.86541923146888	-134.572041491474	0.00956905433528847	1e-12	0	1e-05	0.0110885755126696	1	1	-122.882686809875	0.00704755915168608	1e-12	0.135991832972127	1e-05	0.0110918788668071	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.824129197869	0	0	0	0.0109886915376677	0.0109886915376677	1	1	-17.0871671472681	0	0	0	0.024731168039882	0.00921032166001821	1	1	-97.9485258286326	0.00959356740241329	1e-12	0	NA	NA	NA	NA	-83.1338914322885	0.00490020735401555	1e-12	0.113197389348621	NA	NA	NA	NA	-114.621548826175	0.00607419967066616	1e-12	0	0.0243170069298376	0.00954477994458016	1	1.8212454652369	-99.9779270379343	0.00360395342071913	1e-13	0.0869342457466047	0.0248114029622516	0.00936222315830713	1	1.51649221308458	-99.994157282245	0.00310946407220338	1e-13	0.0771683150259891	0.0248251477485212	0.00949623112717082	1	1.8193399881763	-115.035693210717	0.00959440642746669	1e-12	0	0.024746388092951	0.00921100259379794	1	1	-100.221058759458	0.00490113205956279	1e-12	0.113187355823198	0.0247353660380887	0.00920740293648835	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.2060110891971	0	0	0	0.00948899205469904	0.00948899205469904	1	1	-17.1281084174038	0	0	0	0.0132125339478856	0.00848764440681465	1	1	-101.183679613469	0.0094433790642315	1e-12	0	NA	NA	NA	NA	-94.2903476713758	0.00691927108103479	1e-12	0.0708343254269349	NA	NA	NA	NA	-117.797721269349	0.0124989839348882	1e-12	0	0.0124882740061591	0.00866346288997376	1	0.605760584270991	-109.825472988742	0.0112279308333453	1e-13	0.157374412126442	0.0107374469257747	0.00921585205907775	1	0.375254936873199	-109.825459541555	0.0112319449506316	1e-13	0.157654786370495	0.0107285631022384	0.00921627367573214	1	0.375147046230435	-118.311788875412	0.00944324882685371	1e-12	0	0.0132125172714065	0.00848491311547474	1	1	-111.418458412675	0.00691907470704103	1e-12	0.0708008013555862	0.0132286209113405	0.00848721007559484	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.7193771207905	0	0	0	0.00619955327486495	0.00619955327486495	1	1	-16.7057530593833	0	0	0	0.00815064109358462	0.00615054836863394	1	1	-114.084186839549	0.0099943211414984	0.0037281508991582	0	NA	NA	NA	NA	-99.8410630347079	0.00591557759652601	1e-12	0.125183478689778	NA	NA	NA	NA	-130.789856918814	0.0100027906918295	0.00373083854935451	0	0.00814027887901519	0.00614966095657173	1	0.999620269074081	-116.249868996319	0.00854258756021575	1e-13	0.192791312028939	0.00628689363607225	0.00618496807482839	1	0.612676094985514	-116.186727928318	0.00892468217791652	1e-13	0.200615514883119	9.99999999999959e-06	0.00582026299391992	1	0.589191522388477	-130.78994159741	0.00999586945008655	0.00372963247345758	0	0.00813724660314156	0.00615109789039577	1	1	-116.54680976472	0.00591761170500926	1e-12	0.124939822894195	0.00812454705119016	0.00614803989672219	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-18.8623937161299	0	0	0	0.00566961830984717	0.00566961830984717	1	1	-18.8141232977889	0	0	0	0.00560328849657969	0.00252144995629137	1	1	-115.177578251576	0.00932811360003513	1e-12	0	NA	NA	NA	NA	-111.537175888121	0.00838711802478753	1e-12	0.0630921827285214	NA	NA	NA	NA	-130.946278819542	0.0114961405606893	1e-12	0	0.00565867614246619	0.00424075743018126	1	0	-126.009994117036	0.00986689817439202	1e-13	0.121811804836771	0.00548061850410819	1e-05	1	0	-126.009995405722	0.00986706772366979	1e-13	0.121877864612313	0.00548093384978039	1e-05	1	0	-133.99170203612	0.0093283722877259	1e-12	0	0.00560329079041986	0.00252726192342575	1	1	-130.351321864103	0.00838527931251037	1e-12	0.0633128086420072	0.00560527196775813	0.002532544783584	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-20.0028720170374	0	0	0	0.00780157512829723	0.00780157512829723	1	1	-19.2162137591856	0	0	0	9.99999999995449e-06	0.00816976974389178	1	1	-92.6193580884632	0.00902109128788784	1e-12	0	NA	NA	NA	NA	-88.1861299601541	0.0069884981799137	1e-12	0.035071936142139	NA	NA	NA	NA	-111.56673918387	0.00612991783428547	1e-12	0	1e-05	0.00815344868172592	1	1.59778810619722	-107.337470899489	0.0058911816669866	1e-13	0.0292459854749806	1e-05	0.00816462236118619	1	1.24196169081194	-107.342620418992	0.00553025995406196	1e-13	0.0272527576761957	1e-05	0.0081568556243897	1	1.33820736786962	-111.835572503822	0.00902072239930277	1e-12	0	1e-05	0.00817047221251881	1	1	-107.402343116445	0.00698790826873892	1e-12	0.0351067835537398	1e-05	0.00816867790857098	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.9421412812532	0	0	0	0.00578633572359683	0.00578633572359683	1	1	-15.9233833906972	0	0	0	0.00438600545195466	0.0184376418828895	1	1	-93.8929117320014	0.00790455136282142	1e-12	0	NA	NA	NA	NA	-89.1757369606265	0.00633230436282399	1e-12	0.0414411249726892	NA	NA	NA	NA	-109.683815799251	0.0085019760414488	1e-12	0	0.00427388608472434	0.0183778288826503	1	0.754110523962367	-105.022875966641	0.00665854761327487	1e-13	0.0423436344262042	0.00426628165546554	0.0184983997942946	1	0.821523891681576	-105.026398910397	0.00681318061489053	1e-13	0.044056779744746	0.00422224515396738	0.0182318297131299	1	0.756957463254404	-109.816296074381	0.00790505252628624	1e-12	0	0.00438629923892992	0.0184454433415403	1	1	-105.099123157059	0.0063329558966615	1e-12	0.0414394569301528	0.00438901532139808	0.0184643786470061	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-21.453597446658	0	0	0	0.00895951033069925	0.00895951033069925	1	1	-20.6308039920491	0	0	0	0.00196350644213436	0.0113072706328411	1	1	-95.7883489871037	0.00724842917505453	1e-12	0	NA	NA	NA	NA	-90.0965465594595	0.0055924128053524	1e-12	0.0602303408053592	NA	NA	NA	NA	-116.353858461234	0.00645496345994322	1e-12	0	0.00153195855704707	0.0113490807055183	1	1.20125648822858	-110.666220218671	0.00507665411794494	1e-13	0.056109128653669	0.00176152897636414	0.0113086640719076	1	1.16719138997895	-110.666007024867	0.00498242828141564	1e-13	0.0553463195955467	0.00172237102339546	0.011306168134114	1	1.20099877670716	-116.419152773328	0.00724682273306551	1e-12	0	0.0019626414468534	0.0113085506411909	1	1	-110.727356566496	0.0055914222794608	1e-12	0.0602986010051913	0.00196741841628999	0.0113076312691101	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-21.7028914215167	0	0	0	0.013230007313899	0.013230007313899	1	1	-21.5373062788776	0	0	0	0.0209352760348015	0.0124391518878422	1	1	-100.489974690166	0.00946684419592782	1e-12	0	NA	NA	NA	NA	-86.2989814836178	0.00562141350459754	1e-12	0.0911137713638566	NA	NA	NA	NA	-122.027281645089	0.00946749820059473	1e-12	0	0.0209315951760093	0.0124419517939242	1	1.00000340402602	-107.65734642598	0.00727065505527984	1e-13	0.123377125434442	0.0205140824617784	0.0120563528466002	1	0.668922220070684	-107.668659466153	0.00744570323125369	1e-13	0.131596091422713	0.0208760086637163	0.0125073110685461	1	0.651956882153242	-122.027282232498	0.00946540878020507	1e-12	0	0.0209271203347666	0.0124392677849256	1	1	-107.836292247792	0.00562194953277396	1e-12	0.0910270961524377	0.0209548345929316	0.012435146631697	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-21.5117096861581	0	0	0	0.00724086792113807	0.00724086792113807	1	1	-20.873376673343	0	0	0	0.0275488969981949	0.00982130175144217	1	1	-95.606863826759	0.00775854185346364	1e-12	0	NA	NA	NA	NA	-93.5709414058656	0.00672466657629319	1e-12	0.03426151826319	NA	NA	NA	NA	-114.599688682385	0.00191897656908518	1e-12	0	0.0234936811653269	0.00932764611875625	1	4.93888515836884	-112.163619989241	0.00207124161726357	1e-13	0.012911459948239	0.0272900762111118	0.00929321418362545	1	4.0831174629325	-111.97011262661	0.00168088505104138	1e-13	0.0122606132540543	0.0274719717965728	0.0101560841063164	1	4.93906521378123	-116.480241682152	0.00775841886461956	1e-12	0	0.0275527309501277	0.00982348236791448	1	1	-114.444317523245	0.00672531591575794	1e-12	0.0342715831829843	0.027548828375033	0.00982343465904684	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-19.6997844427468	0	0	0	0.00545901569029583	0.00545901569029583	1	1	-18.3655617760071	0	0	0	1e-05	0.00604882908196253	1	1	-108.70658253637	0.0077516502006209	1e-12	0	NA	NA	NA	NA	-102.032701870553	0.00625327750255773	1e-12	0.0661170037458614	NA	NA	NA	NA	-125.667163225237	0.0115764553753207	1e-12	0	1e-05	0.0060023182239175	1	0.514117431069142	-119.161199631336	0.00923079894301929	1e-13	0.0934268753275285	1e-05	0.0060315352261774	1	0.529314708764873	-119.162410342662	0.00933568038155731	1e-13	0.0953857474868978	1e-05	0.006045010438699	1	0.521005850828558	-127.072145035822	0.00775207929311746	1e-12	0	1e-05	0.00604785031570677	1	1	-120.398263880125	0.00625305725879872	1e-12	0.0661069824212287	1e-05	0.00604782597426932	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.8058470825877	0	0	0	0.0074134581363184	0.0074134581363184	1	1	-15.7609954240802	0	0	0	0.0202949632734476	9.99999999999959e-06	1	1	-95.8713180329665	0.00819247486277659	1e-12	0	NA	NA	NA	NA	-88.1761532958382	0.00567585507209582	1e-12	0.057166189776235	NA	NA	NA	NA	-111.43349576107	0.00678100137725145	1e-12	0	0.020307397386002	1e-05	1	1.3644159603522	-103.69818501913	0.00460396780535117	1e-13	0.0458799292846716	0.0203721334171857	1e-05	1	1.41227299844083	-103.69991829924	0.00469889075362699	1e-13	0.0469546926924299	0.0203754395171804	1e-05	1	1.36720483545674	-111.632314024299	0.0081920507151873	1e-12	0	0.0202960249703105	9.99999999999959e-06	1	1	-103.937149827519	0.0056754642080507	1e-12	0.0571956644754289	0.0202972087620667	1e-05	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-17.4991798706886	0	0	0	0.00843608314020571	0.00843608314020571	1	1	-17.1016448805614	0	0	0	0.0077090313856981	0.0188032920010908	1	1	-85.2174822980782	0.00926624531077052	1e-12	0	NA	NA	NA	NA	-84.1930330445353	0.00852237523674406	1e-12	0.0162006415130668	NA	NA	NA	NA	-100.899211698166	0.0118215611097146	1e-12	0	0.00815580593979202	0.0132993811257349	1	0.265243404445461	-99.7577738824913	0.0108644541504112	1e-13	0.0375235568437141	0.00780423187566311	0.016727147202496	1	0.312073038418306	-99.7577188389904	0.0108500091697287	1e-13	0.0374043516471585	0.00779831393282184	0.0166822762178361	1	0.314229526828048	-102.319128177642	0.00926693021261343	1e-12	0	0.00770865519873563	0.0188121843493091	1	1	-101.294679367753	0.00852255314791385	1e-12	0.0162089688207305	0.00771073082556151	0.0188238479745352	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.3062355245858	0	0	0	0.00704180144960713	0.00704180144960713	1	1	-16.1606510836441	0	0	0	0.0154264199738596	0.0068873567574984	1	1	-106.14463862905	0.00881181197496317	1e-12	0	NA	NA	NA	NA	-98.3354891430045	0.00681098184205591	1e-12	0.0499496091629774	NA	NA	NA	NA	-120.449083346792	0.0181408047872801	1e-12	0	1e-05	0.00648200692497604	1	0.384316598507748	-112.389798986467	0.0143990517343738	1e-13	0.109069028424056	1e-05	0.00653906023091567	1	0.360073809680469	-112.389686450036	0.014435594440181	1e-13	0.109233905797872	1e-05	0.00653840295677764	1	0.358680422691462	-122.305290103341	0.00881195676292837	1e-12	0	0.015414599381947	0.00688362470331544	1	1	-114.496140174173	0.00681184691307227	1e-12	0.049952284018355	0.0154288969498622	0.00688554161746449	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-22.6726394263446	0	0	0	0.00749530959096039	0.00749530959096039	1	1	-22.2991866511214	0	0	0	0.0121713807365303	0.00663058770516422	1	1	-109.223097552484	0.00813857715884063	1e-12	0	NA	NA	NA	NA	-106.027611375531	0.00718519729046001	1e-12	0.0452071542959772	NA	NA	NA	NA	-131.522285051637	0.00813857715884063	1.1e-12	0	0.0121713807365303	0.00663058770516422	1	1	-127.506331254282	0.00996371781488108	1e-13	0.0545277185732154	0.0114061616904105	0.00636960618027399	1	0.593777949708736	-127.505473272851	0.0100252267941892	1e-13	0.054641350795321	0.0113988307408201	0.00637367084713487	1	0.586942206287485	-131.522284798686	0.0081374350003127	1e-12	0	0.0121780657321571	0.00663132238155707	1	1	-128.32679850772	0.00718428353919037	1e-12	0.0451553602137195	0.0121750424075058	0.0066289700633742	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-16.6306313848883	0	0	0	0.0048488566748549	0.0048488566748549	1	1	-16.3765680732178	0	0	0	1e-05	0.0047773293693444	1	1	-85.444986621768	0.00663677138014233	1e-12	0	NA	NA	NA	NA	-83.1670507698355	0.00565528810601277	1e-12	0.021211008549162	NA	NA	NA	NA	-101.749725444027	0.00844693412879916	1e-12	0	1e-05	0.00477934893265655	1	0.757011927353909	-99.2742170928633	0.00867155255355007	1e-13	0.0360591298931853	1e-05	0.00478118389530555	1	0.596709983200735	-99.2764827533105	0.00836923923795976	1e-13	0.034495841730427	1e-05	0.0047830748172853	1	0.623821431127524	-101.821555552841	0.00663729508065281	1e-12	0	1e-05	0.00477754652837043	1	1	-99.5436203124023	0.00565537791776862	1e-12	0.0212185919798231	1e-05	0.00477882640733528	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-26.6378155230159	0	0	0	0.0149638602957135	0.0149638602957135	1	1	-23.7938631937481	0	0	0	0.0588182031369926	0.0161419423712375	1	1	-77.5442936190673	0.00713089749232734	1e-12	0	NA	NA	NA	NA	-73.7725430741296	0.00554605833580959	1e-12	0.0239117348014814	NA	NA	NA	NA	-98.5890330771009	0.0240521289472137	1e-12	0	0.1	0.0314483441006195	1	0	-93.9632354271571	0.0215689172083836	1e-13	0.178098680408311	0.1	0.0329909555782921	1	0.0175565379638009	-94.4208670195952	0.023849788559181	1e-13	1.40759722532408	0.1	0.0335631869385286	1	0.00134897707620792	-101.33815772645	0.0071311767039707	1e-12	0	0.058820527743268	0.0161384463757838	1	1	-97.5664293440029	0.00554645684372061	1e-12	0.023873135175681	0.0586400543074558	0.0160909601362765	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-27.8130780227292	0	0	0	0.0267864489109884	0.0267864489109884	1	1	-27.5745146722459	0	0	0	0.0308470226775828	0.0231426165478441	1	1	-110.702873586103	0.00920355983676815	1e-12	0	NA	NA	NA	NA	-103.511782491162	0.00706166318085063	1e-12	0.0819617925125389	NA	NA	NA	NA	-136.990264628976	0.0151770321393942	1e-12	0	0.0370060674498431	0.0256900270744433	1	0.208849348470116	-129.82498665974	0.0117945194522215	1e-13	0.161995109483275	0.0374560655226634	0.0265822489725052	1	0.246082735825325	-129.833754408591	0.0121767590194424	1e-13	0.175305267661684	0.0383904561549618	0.0275706372787434	1	0.202994824775839	-138.277388929744	0.00920373893241253	1e-12	0	0.0308544661925622	0.0231563004609901	1	1	-131.086297835804	0.00706115235586578	1e-12	0.0820074110618851	0.0308594434066843	0.0231527494078874	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-23.8625598354733	0	0	0	0.0122261488245602	0.0122261488245602	1	1	-23.850747148336	0	0	0	0.010062657781574	0.0120706044676015	1	1	-111.25860805393	0.00952625724700428	0.00187602179370807	0	NA	NA	NA	NA	-99.8136976435948	0.00579560839641785	1e-12	0.116945413148313	NA	NA	NA	NA	-132.230407726159	0.0188809796062025	0.00182569959709633	0	0.00829630662915141	0.0112342529049321	1	0.301885821182334	-120.373175152229	0.0126224152065011	1e-13	0.341334052876617	0.00689285725003118	0.0111843432145093	1	0.245050645767035	-120.373096363826	0.0126248982964612	1e-13	0.342379002547846	0.0068929626489081	0.0111883187767057	1	0.244855809931175	-135.109356435655	0.00952873958056099	0.00187395249569805	0	0.0100796712954573	0.0120747187864787	1	1	-123.664445853345	0.00579638746040089	1e-12	0.116922950192905	0.0100659371115322	0.0120724508634832	1	1
0.01	0	0.1	0.04491782	0	0	0	1	0.5	0.005	0.01	-14.3730128142013	0	0	0	0.00623935817287161	0.00623935817287161	1	1	-14.3521664085764	0	0	0	0.00294994936749306	0.00624064324411912	1	1	-88.0455864111041	0.00746580374321072	1e-12	0	NA	NA	NA	NA	-79.4589469210448	0.00426232781268533	1e-12	0.0708119588667885	NA	NA	NA	NA	-102.375143604308	0.00673912691833134	1e-12	0	0.00213160197346274	0.00619018880923289	1	1.09590674976396	-93.7125659890071	0.0053026677671767	1e-13	0.0896727381160568	0.00525503960573285	0.0062780260873836	1	0.745991390255036	-93.8668023143367	0.00396061965935575	1e-13	0.0650400972038357	0.00244568633835004	0.00624263057625706	1	1.09205207810796	-102.397753949272	0.00746561772992475	1e-12	0	0.0029461993861999	0.00624230234053624	1	1	-93.811114023117	0.00426397327531603	1e-12	0.07079992478824	0.00296135767971365	0.00624214506755379	1	1
